token	pos	etymology	family	freq	freq_family	freq_bins_12	freq_bins_4	family_size	family_membership	family_with_prefix	cognate	family_has_verb	family_with_altradical	tokens_per_family	verbs_per_family	adjectives_per_family	nomadjective_per_family	nouns_per_family	adverbsconjs_per_family	length	length_family_sum	length_family_mean	sentiment	register	domains_124	domains_47
irrévérencieusement	D	Latin	8473	11	720	10	2	3	Fm	1	1	1	0	14	1	7	1	4	2	19			0			
irrévérencieux	A	Latin	8473	36	720	9	2	3	Fm	1	1	1	0	14	1	7	1	4	2	14			0			
irrévérent	A	Latin	8473	3	720	11	2	3	Fm	1	1	1	0	14	1	7	1	4	2	10			0			
révérend	B	Latin	8473	173	720	7	2	3	Fm	1	1	1	0	14	1	7	1	4	2	8			0			
révérendissime	A	Latin	8473	32	720	9	2	3	Fm	1	1	1	0	14	1	7	1	4	2	14			0			
révolte	S	Latin	8474	2055	5147	4	2	4	TFm	1	1	1	1	24	6	6	1	12	0	7	178	7.42	0		sociologie	Guerre
révolté	B	Latin	8474	636	5147	5	2	4	Fm	1	1	1	1	24	6	6	1	12	0	7			0			
révolter	V	Latin	8474	407	5147	6	2	4	Fm	1	1	1	1	24	6	6	1	12	0	8			0			
révoltant	A	Latin	8474	140	5147	7	2	4	Fm	1	1	1	1	24	6	6	1	12	0	9			0			
désinvolte	A	Latin	8474	82	5147	8	2	4	Fm	1	1	1	1	24	6	6	1	12	0	10			0			
désinvolture	S	Latin	8474	135	5147	7	2	4	Fm	1	1	1	1	24	6	6	1	12	0	12			0			
volute	S	Latin	8474	113	5147	7	2	4	Fm	1	1	1	1	24	6	6	1	12	0	6			0			
voluté	A	Latin	8474	1	5147	12	2	4	Fm	1	1	1	1	24	6	6	1	12	0	6			0			
volte	S	Latin	8474	29	5147	9	2	4	Fm	1	1	1	1	24	6	6	1	12	0	5			0			
volter	V	Latin	8474	8	5147	10	2	4	Fm	1	1	1	1	24	6	6	1	12	0	6			0			
volté	A	Latin	8474	1	5147	12	2	4	Fm	1	1	1	1	24	6	6	1	12	0	5			0			
voltiger	V	Latin	8474	209	5147	6	2	4	Fm	1	1	1	1	24	6	6	1	12	0	8			0			
voltigé	A	Latin	8474	2	5147	11	2	4	Fm	1	1	1	1	24	6	6	1	12	0	7			0			
voltigeur	S	Latin	8474	36	5147	9	2	4	Fm	1	1	1	1	24	6	6	1	12	0	9			0			
voltiges	S	Latin	8474	6	5147	10	2	4	Fm	1	1	1	1	24	6	6	1	12	0	8			0			
voûte	V	Latin	8474	940	5147	5	2	4	Fm	1	1	1	1	24	6	6	1	12	0	5			0			
voûté	A	Latin	8474	299	5147	6	2	4	Fm	1	1	1	1	24	6	6	1	12	0	5			0			
voûter	V	Latin	8474	22	5147	9	2	4	Fm	1	1	1	1	24	6	6	1	12	0	6			0			
voûtement	S	Latin	8474	1	5147	12	2	4	Fm	1	1	1	1	24	6	6	1	12	0	9			0			
voûtin	S	Latin	8474	3	5147	11	2	4	Fm	1	1	1	1	24	6	6	1	12	0	6			0			
entrevoûter	V	Latin	8474	1	5147	12	2	4	Fm	1	1	1	1	24	6	6	1	12	0	11			0			
voussure	S	Latin	8474	15	5147	10	2	4	Fm	1	1	1	1	24	6	6	1	12	0	8			0			
voussoir	S	Latin	8474	4	5147	11	2	4	Fm	1	1	1	1	24	6	6	1	12	0	8			0			
vousser	V	Latin	8474	2	5147	11	2	4	Fm	1	1	1	1	24	6	6	1	12	0	7			0			
révolution	S	Latin	8475	3534	7973	4	2	4	TFm	1	1	1	0	22	2	7	2	11	2	10	248	11.27	0		astronomie	Guerre
révolu	A	Latin	8475	186	7973	7	2	4	Fm	1	1	1	0	22	2	7	2	11	2	6			0			
révolutionnaire	S	Latin	8475	1776	7973	4	2	4	Fm	1	1	1	0	22	2	7	2	11	2	15			0			
révolutionnairement	D	Latin	8475	6	7973	10	2	4	Fm	1	1	1	0	22	2	7	2	11	2	19			0			
révolutionnarisme	S	Latin	8475	3	7973	11	2	4	Fm	1	1	1	0	22	2	7	2	11	2	17			0			
révolutionnariste	S	Latin	8475	2	7973	11	2	4	Fm	1	1	1	0	22	2	7	2	11	2	17			0			
révolutionné	A	Latin	8475	24	7973	9	2	4	Fm	1	1	1	0	22	2	7	2	11	2	12			0			
révolutionner	V	Latin	8475	50	7973	8	2	4	Fm	1	1	1	0	22	2	7	2	11	2	13			0			
dévolu	A	Latin	8475	114	7973	7	2	4	Fm	1	1	1	0	22	2	7	2	11	2	6			0			
dévolution	S	Latin	8475	1	7973	12	2	4	Fm	1	1	1	0	22	2	7	2	11	2	10			0			
évolué	B	Latin	8475	164	7973	7	2	4	Fm	1	1	1	0	22	2	7	2	11	2	6			0			
évoluer	V	Latin	8475	308	7973	6	2	4	Fm	1	1	1	0	22	2	7	2	11	2	7			0			
évolutif	A	Latin	8475	83	7973	8	2	4	Fm	1	1	1	0	22	2	7	2	11	2	8			0			
évolution	S	Latin	8475	1634	7973	4	2	4	Fm	1	1	1	0	22	2	7	2	11	2	9			0			
évolutionnisme	S	Latin	8475	41	7973	9	2	4	Fm	1	1	1	0	22	2	7	2	11	2	14			0			
évolutionniste	B	Latin	8475	33	7973	9	2	4	Fm	1	1	1	0	22	2	7	2	11	2	14			0			
évolutivement	D	Latin	8475	2	7973	11	2	4	Fm	1	1	1	0	22	2	7	2	11	2	13			0			
hyperévolué	A	Latin	8475	1	7973	12	2	4	Fm	1	1	1	0	22	2	7	2	11	2	11			0			
hypo-évolué	A	Latin	8475	1	7973	12	2	4	Fm	1	1	1	0	22	2	7	2	11	2	11			0			
hypoévolution	S	Latin	8475	1	7973	12	2	4	Fm	1	1	1	0	22	2	7	2	11	2	13			0			
involué	A	Latin	8475	1	7973	12	2	4	Fm	1	1	1	0	22	2	7	2	11	2	7			0			
involution	S	Latin	8475	8	7973	10	2	4	Fm	1	1	1	0	22	2	7	2	11	2	10			0			
revolver	S	Anglais	8476	823	824	5	2	1	TFm	0	1	1	0	2	1	0	0	1	0	8	20	10	0		arme	Guerre
révolvériser	V	Anglais	8476	1	824	12	2	1	Fm	0	1	1	0	2	1	0	0	1	0	12			0			
rezzou	S	Arabe	8477	4	4	11	4	0	TSfm	0	0	0	0	1	0	0	0	1	0	6	6	6	0		militaire	Guerre
rhagade	S	Grec	8478	1	1	12	4	0	TSfm	0	1	0	0	1	0	0	0	1	0	7	7	7	-1		pathologie	Corps
rhaïta	S	Inconnu	8479	5	5	11	4	0	TSfm	0	0	0	0	1	0	0	0	1	0	6	6	6	0		musique	Sonore
rhamnus	S	Grec	8480	1	2	12	4	1	TFm	0	1	0	0	2	0	0	0	2	0	7	17	8.5	0			Végétal
rhamnacées	S	Grec	8480	1	2	12	4	1	Fm	0	1	0	0	2	0	0	0	2	0	10			0			
rhénan	A	Germain	8481	230	231	6	2	1	TFm	0	1	0	0	2	0	1	1	1	0	6	12	6	0		régions, pays	Patro/Topo
rhenan	B	Germain	8481	1	231	12	2	1	Fm	0	1	0	0	2	0	1	1	1	0	6			0			
rhéologie	S	Grec	8482	1	3	12	4	1	TFm	0	1	0	0	3	0	0	0	3	0	9	26	8.67	0		physique	Faber
rhéomètre	S	Grec	8482	1	3	12	4	1	Fm	0	1	0	0	3	0	0	0	3	0	9			0			
rheostat	S	Grec	8482	1	3	12	4	1	Fm	0	1	0	0	3	0	0	0	3	0	8			0			
rhésus	S	Grec	8483	1	1	12	4	0	TSfm	0	1	0	0	1	0	0	0	1	0	6	6	6	0		mammifère	Corps
rhétorique	S	Grec	8484	443	543	6	2	2	TFm	0	1	1	0	5	1	0	0	4	0	10	50	10	0		littérature	Vox
rhétoricien	S	Grec	8484	24	543	9	2	2	Fm	0	1	1	0	5	1	0	0	4	0	11			0			
rhéteur	S	Grec	8484	67	543	8	2	2	Fm	0	1	1	0	5	1	0	0	4	0	7			0			
rhétoriqueur	S	Grec	8484	8	543	10	2	2	Fm	0	1	1	0	5	1	0	0	4	0	12			0			
rhétoriser	V	Grec	8484	1	543	12	2	2	Fm	0	1	1	0	5	1	0	0	4	0	10			0			
rhingrave	S	Germain	8485	1	1	12	4	0	TSfm	0	0	0	0	1	0	0	0	1	0	9	9	9	0		histoire	Politis
rhinite	S	Grec	8486	1	4	12	4	2	TFm	0	1	0	0	4	0	0	0	4	0	7	39	9.75	-1		pathologie	Corps
rhinoplastie	S	Grec	8486	1	4	12	4	2	Fm	0	1	0	0	4	0	0	0	4	0	12			0			
rhinalgie	S	Grec	8486	1	4	12	4	2	Fm	0	1	0	0	4	0	0	0	4	0	9			0			
rhinoscopie	S	Grec	8486	1	4	12	4	2	Fm	0	1	0	0	4	0	0	0	4	0	11			0			
rhinocéros	S	Grec	8487	42	43	9	3	1	TFm	0	1	0	0	2	0	0	0	2	0	10	24	12	0		mammifère	Animal
rhinocérotidés	S	Grec	8487	1	43	12	3	1	Fm	0	1	0	0	2	0	0	0	2	0	14			0			
rhizome	S	Grec	8488	4	6	11	4	1	TFm	0	1	0	0	3	0	1	0	2	0	7	26	8.67	0		botanique	Végétal
rhizobium	S	Grec	8488	1	6	12	4	1	Fm	0	1	0	0	3	0	1	0	2	0	9			0			
rhizoctone	A	Grec	8488	1	6	12	4	1	Fm	0	1	0	0	3	0	1	0	2	0	10			0			
rhodésien	B	Topo	8489	1	2	12	4	1	TFm	0	1	0	0	2	0	0	1	2	0	9	20	10	0		régions, pays	Patro/Topo
rhodésienne	S	Topo	8489	1	2	12	4	1	Fm	0	1	0	0	2	0	0	1	2	0	11			0			
rhodien	B	Topo	8490	3	4	11	4	1	TFm	0	1	0	0	2	0	0	2	2	0	7	16	8	0		régions, pays	Patro/Topo
rhodienne	B	Topo	8490	1	4	12	4	1	Fm	0	1	0	0	2	0	0	2	2	0	9			0			
rhodium	S	Grec	8491	1	2	12	4	1	TFm	0	1	0	0	2	0	0	0	2	0	7	14	7	0		chimie	Minéral
rhodoïd	S	Grec	8491	1	2	12	4	1	Fm	0	1	0	0	2	0	0	0	2	0	7			0			
rhodochiton	S	Grec	8492	1	1	12	4	0	TSfm	0	0	0	0	1	0	0	0	1	0	11	11	11	0			Végétal
rhododendron	S	Grec	8493	25	25	9	3	0	TSfm	0	1	0	0	1	0	0	0	1	0	12	12	12	0		sylviculture	Végétal
rhoféine	S	Grec	8494	1	1	12	4	0	TSfm	0	0	0	0	1	0	0	0	1	0	8	8	8	0			FOURRETOUT
rhombe	S	Grec	8495	5	7	11	4	1	TFm	0	1	0	0	2	0	1	0	1	0	6	16	8	0		mathématiques	Deus
rhomboïdal	A	Grec	8495	2	7	11	4	1	Fm	0	1	0	0	2	0	1	0	1	0	10			0			
rhubarbe	S	Latin	8496	14	14	10	4	0	TSfm	0	1	0	0	1	0	0	0	1	0	8	8	8	0		plantes	Végétal
rhum	S	Anglais	8497	131	131	7	3	0	TSfm	0	1	0	0	1	0	0	0	1	0	4	4	4	0		boisson	Aliment
rhumb	S	Anglais	8498	1	1	12	4	0	TSfm	0	0	0	0	1	0	0	0	1	0	5	5	5	0		marine	Calcul
rhume	S	Grec	8499	226	609	6	2	3	TFm	1	1	1	0	9	2	4	1	3	0	5	78	8.67	-1		pathologie	Corps
rhumatisme	S	Grec	8499	218	609	6	2	3	Fm	1	1	1	0	9	2	4	1	3	0	10			0			
rhumatisant	B	Grec	8499	24	609	9	2	3	Fm	1	1	1	0	9	2	4	1	3	0	11			0			
rhumatismal	A	Grec	8499	12	609	10	2	3	Fm	1	1	1	0	9	2	4	1	3	0	11			0			
rhumé	A	Grec	8499	1	609	12	2	3	Fm	1	1	1	0	9	2	4	1	3	0	5			0			
enrhumé	A	Grec	8499	78	609	8	2	3	Fm	1	1	1	0	9	2	4	1	3	0	7			0			
enrhumer	V	Grec	8499	48	609	9	2	3	Fm	1	1	1	0	9	2	4	1	3	0	8			0			
désenrhumer	V	Grec	8499	1	609	12	2	3	Fm	1	1	1	0	9	2	4	1	3	0	11			0			
enrhumable	A	Grec	8499	1	609	12	2	3	Fm	1	1	1	0	9	2	4	1	3	0	10			0			
rhyton	S	Grec	8500	1	1	12	4	0	TSfm	0	1	0	0	1	0	0	0	1	0	6	6	6	0		antiquité grecque	Animal
ria	S	Latin	8501	1	1	12	4	0	TSfm	0	1	0	0	1	0	0	0	1	0	3	3	3	0		géographie	Geo
ribambelle	S	Celtique/Gaulois	8502	31	31	9	3	0	TSfm	0	0	0	0	1	0	0	0	1	0	10	10	10	0	Populaire		Plusieurs
ribande	S	Inconnu	8503	1	1	12	4	0	TSfm	0	0	0	0	1	0	0	0	1	0	7	7	7	0			.
ribaud	B	Français ancien	8504	27	31	9	3	2	TFm	0	0	1	0	5	1	0	2	4	0	6	43	8.6	0	Vieilli.	sociologie	Attitude
ribaude	B	Français ancien	8504	1	31	12	3	2	Fm	0	0	1	0	5	1	0	2	4	0	7			0			
ribaudequin	S	Français ancien	8504	1	31	12	3	2	Fm	0	0	1	0	5	1	0	2	4	0	11			0			
ribauder	V	Français ancien	8504	1	31	12	3	2	Fm	0	0	1	0	5	1	0	2	4	0	8			0			
ribaudaille	S	Français ancien	8504	1	31	12	3	2	Fm	0	0	1	0	5	1	0	2	4	0	11			0			
ribote	S	Germain	8505	26	34	9	3	2	TFm	0	1	1	0	4	1	1	1	2	0	6	27	6.75	0	Vieilli.	psychiatrie	Aliment
riboté	A	Germain	8505	1	34	12	3	2	Fm	0	1	1	0	4	1	1	1	2	0	6			0			
riboter	V	Germain	8505	6	34	10	3	2	Fm	0	1	1	0	4	1	1	1	2	0	7			0			
riboteur	B	Germain	8505	1	34	12	3	2	Fm	0	1	1	0	4	1	1	1	2	0	8			0			
ribouldingue	S	Inconnu	8506	4	4	11	4	0	TSfm	0	0	0	0	1	0	0	0	1	0	12	12	12	0	Populaire	sociologie	FOURRETOUT
ribouler	V	Latin	8507	2	3	11	4	1	TFm	0	0	1	0	2	1	1	0	0	0	8	17	8.5	0	Populaire		Voir
riboulant	A	Latin	8507	1	3	12	4	1	Fm	0	0	1	0	2	1	1	0	0	0	9			0			
ricaner	V	Germain	8508	535	751	5	2	2	TFm	0	0	1	0	4	1	1	1	2	0	7	31	7.75	0		parole, parler	Rire
ricané	A	Germain	8508	5	751	11	2	2	Fm	0	0	1	0	4	1	1	1	2	0	6			0			
ricanement	S	Germain	8508	196	751	7	2	2	Fm	0	0	1	0	4	1	1	1	2	0	10			0			
ricaneur	B	Germain	8508	15	751	10	2	2	Fm	0	0	1	0	4	1	1	1	2	0	8			0			
riche	B	Germain	8509	4659	7687	4	2	2	TFm	1	1	1	0	8	1	1	2	5	1	5	68	8.5	0		économie	Argent
richement	D	Germain	8509	100	7687	7	2	2	Fm	1	1	1	0	8	1	1	2	5	1	9			0			
richesse	S	Germain	8509	1873	7687	4	2	2	Fm	1	1	1	0	8	1	1	2	5	1	8			0			
richissime	A	Germain	8509	23	7687	9	2	2	Fm	1	1	1	0	8	1	1	2	5	1	10			0			
richard	S	Germain	8509	55	7687	8	2	2	Fm	1	1	1	0	8	1	1	2	5	1	7			0			
enrichir	V	Germain	8509	525	7687	5	2	2	Fm	1	1	1	0	8	1	1	2	5	1	8			0			
enrichi	B	Germain	8509	327	7687	6	2	2	Fm	1	1	1	0	8	1	1	2	5	1	7			0			
enrichissement	S	Germain	8509	125	7687	7	2	2	Fm	1	1	1	0	8	1	1	2	5	1	14			0			
ricin	S	Latin	8510	29	34	9	3	2	TFm	0	1	0	0	6	0	2	0	4	0	5	46	7.67	0		plantes	Corps
ricine	S	Latin	8510	1	34	12	3	2	Fm	0	1	0	0	6	0	2	0	4	0	6			0			
ricinier	S	Latin	8510	1	34	12	3	2	Fm	0	1	0	0	6	0	2	0	4	0	8			0			
ricinisme	S	Latin	8510	1	34	12	3	2	Fm	0	1	0	0	6	0	2	0	4	0	9			0			
ricinoléique	A	Latin	8510	1	34	12	3	2	Fm	0	1	0	0	6	0	2	0	4	0	12			0			
riciné	A	Latin	8510	1	34	12	3	2	Fm	0	1	0	0	6	0	2	0	4	0	6			0			
rickettsie	S	Anglais	8511	1	2	12	4	1	TFm	0	1	0	0	2	0	1	0	1	0	10	22	11	0		bactérie, virus	Animal
rickettsiose	A	Anglais	8511	1	2	12	4	1	Fm	0	1	0	0	2	0	1	0	1	0	12			0			
ricksha	S	Inconnu	8512	1	1	12	4	0	TSfm	0	0	0	0	1	0	0	0	1	0	7	7	7	0			.
ricochet	S	Inconnu	8513	41	67	9	3	1	TFm	0	0	1	0	3	1	1	0	1	0	8	23	7.67	0		physique	FOURRETOUT
ricocher	V	Inconnu	8513	23	67	9	3	1	Fm	0	0	1	0	3	1	1	0	1	0	8			0			
ricoché	A	Inconnu	8513	3	67	11	3	1	Fm	0	0	1	0	3	1	1	0	1	0	7			0			
rictus	S	Latin	8514	84	84	8	3	0	TSfm	0	1	0	0	1	0	0	0	1	0	6	6	6	0		psychologie	Corps
rideau	S	Germain	8515	2344	3190	4	2	2	TFm	0	0	1	0	7	1	3	0	3	0	6	37	5.29	0		mobilier	Meuble
ride	S	Germain	8515	593	3190	5	2	2	Fm	0	0	1	0	7	1	3	0	3	0	4			0			
ridé	A	Germain	8515	88	3190	8	2	2	Fm	0	0	1	0	7	1	3	0	3	0	4			0			
rider	V	Germain	8515	36	3190	9	2	2	Fm	0	0	1	0	7	1	3	0	3	0	5			0			
ridée	A	Germain	8515	113	3190	7	2	2	Fm	0	0	1	0	7	1	3	0	3	0	5			0			
ridelle	S	Germain	8515	15	3190	10	2	2	Fm	0	0	1	0	7	1	3	0	3	0	7			0			
rideux	A	Germain	8515	1	3190	12	2	2	Fm	0	0	1	0	7	1	3	0	3	0	6			0			
ridicule	A	Latin	8516	2901	3066	4	2	2	TFm	0	1	1	0	5	1	2	0	1	1	8	51	10.2	-1		sociologie	FOURRETOUT
ridiculement	D	Latin	8516	99	3066	8	2	2	Fm	0	1	1	0	5	1	2	0	1	1	12			0			
ridiculiser	V	Latin	8516	48	3066	9	2	2	Fm	0	1	1	0	5	1	2	0	1	1	11			0			
ridiculisé	A	Latin	8516	17	3066	10	2	2	Fm	0	1	1	0	5	1	2	0	1	1	10			0			
ridiculité	S	Latin	8516	1	3066	12	2	2	Fm	0	1	1	0	5	1	2	0	1	1	10			0			
rien	S	Latin	8517	56117	56117	1	1	0	TSfm	0	0	0	0	1	0	0	0	1	0	4	4	4	0		quantité, quantitatif	FOURRETOUT
rififi	S	Inconnu	8518	1	1	12	4	0	TSfm	0	0	0	0	1	0	0	0	1	0	6	6	6	0	Populaire	sociologie	Sonore
riflard	S	Germain	8519	13	14	10	4	1	TFm	0	0	0	0	2	0	0	0	2	0	7	12	6	0	Populaire	habillement	Faber
rifle	S	Germain	8519	1	14	12	4	1	Fm	0	0	0	0	2	0	0	0	2	0	5			0			
rigide	A	Latin	8520	496	649	6	2	2	TFm	0	1	1	0	4	1	1	0	1	1	6	34	8.5	0		technique	FOURRETOUT
rigidité	S	Latin	8520	142	649	7	2	2	Fm	0	1	1	0	4	1	1	0	1	1	8			0			
rigidement	D	Latin	8520	10	649	10	2	2	Fm	0	1	1	0	4	1	1	0	1	1	10			0			
rigidifier	V	Latin	8520	1	649	12	2	2	Fm	0	1	1	0	4	1	1	0	1	1	10			0			
rigodon	S	Patro	8521	18	18	10	4	0	TSfm	0	1	0	0	1	0	0	0	1	0	7	7	7	0		danse	Sonore
rigole	S	Germain	8522	116	121	7	3	2	TFm	1	1	1	0	4	1	0	0	3	0	6	28	7	0		hydrologie	Liquide
rigolet	S	Germain	8522	3	121	11	3	2	Fm	1	1	1	0	4	1	0	0	3	0	7			0			
rigolage	S	Germain	8522	1	121	12	3	2	Fm	1	1	1	0	4	1	0	0	3	0	8			0			
Rigoler	V	Germain	8522	1	121	12	3	2	Fm	1	1	1	0	4	1	0	0	3	0	7			1	Populaire		
rigoler	V	Germain	8523	290	649	6	2	3	TFm	0	0	1	0	9	1	2	3	6	0	7	73	8.11	1	Populaire	psychologie	Rire
rigolé	A	Germain	8523	27	649	9	2	3	Fm	0	0	1	0	9	1	2	3	6	0	6			0			
rigolade	S	Germain	8523	165	649	7	2	3	Fm	0	0	1	0	9	1	2	3	6	0	8			0			
rigolo	B	Germain	8523	145	649	7	2	3	Fm	0	0	1	0	9	1	2	3	6	0	6			0			
rigolard	B	Germain	8523	7	649	10	2	3	Fm	0	0	1	0	9	1	2	3	6	0	8			0			
rigolateur	B	Germain	8523	1	649	12	2	3	Fm	0	0	1	0	9	1	2	3	6	0	10			0			
rigolboche	S	Germain	8523	1	649	12	2	3	Fm	0	0	1	0	9	1	2	3	6	0	10			0			
rigoleur	S	Germain	8523	12	649	10	2	3	Fm	0	0	1	0	9	1	2	3	6	0	8			0			
rigologène	A	Germain	8523	1	649	12	2	3	Fm	0	0	1	0	9	1	2	3	6	0	10			0			
rigot	A	Inconnu	8524	1	1	12	4	0	TSfm	0	0	0	0	1	0	1	0	0	0	5	5	5	0	Vieilli.		Liquide
rigoumet	S	Inconnu	8525	1	1	12	4	0	TSfm	0	0	0	0	1	0	0	0	1	0	8	8	8	0			.
rigueur	S	Latin	8526	1226	2277	4	2	2	TFm	0	1	1	1	7	1	1	1	4	1	7	62	8.86	1		psychologie	FOURRETOUT
rigoureux	A	Latin	8526	623	2277	5	2	2	Fm	0	1	1	1	7	1	1	1	4	1	9			0			
rigoureusement	D	Latin	8526	375	2277	6	2	2	Fm	0	1	1	1	7	1	1	1	4	1	14			0			
rigorisme	S	Latin	8526	30	2277	9	2	2	Fm	0	1	1	1	7	1	1	1	4	1	9			0			
rigoriste	B	Latin	8526	21	2277	9	2	2	Fm	0	1	1	1	7	1	1	1	4	1	9			0			
rigoriser	V	Latin	8526	1	2277	12	2	2	Fm	0	1	1	1	7	1	1	1	4	1	9			0			
rigor	S	Latin	8526	1	2277	12	2	2	Fm	0	1	1	1	7	1	1	1	4	1	5			0			
rillettes	S	Celtique/Gaulois	8527	21	21	9	3	0	TSfm	0	1	0	0	1	0	0	0	1	0	9	9	9	0		alimentation	Aliment
rimailho	S	Inconnu	8528	1	1	12	4	0	TSfm	0	0	0	0	1	0	0	0	1	0	8	8	8	0			.
rime	S	Grec	8529	517	686	5	2	2	TFm	1	1	1	0	7	2	2	0	3	0	4	46	6.57	0		métrique	Vox
rimer	V	Grec	8529	75	686	8	2	2	Fm	1	1	1	0	7	2	2	0	3	0	5			0			
rimé	A	Grec	8529	56	686	8	2	2	Fm	1	1	1	0	7	2	2	0	3	0	4			0			
rimeur	S	Grec	8529	28	686	9	2	2	Fm	1	1	1	0	7	2	2	0	3	0	6			0			
rimailler	V	Grec	8529	3	686	11	2	2	Fm	1	1	1	0	7	2	2	0	3	0	9			0			
rimailleur	S	Grec	8529	3	686	11	2	2	Fm	1	1	1	0	7	2	2	0	3	0	10			0			
monorime	A	Grec	8529	4	686	11	2	2	Fm	1	1	1	0	7	2	2	0	3	0	8			0			
rimmel	S	Inconnu	8530	7	8	10	4	1	TFm	0	1	0	0	2	0	1	0	1	0	6	16	8	0		cosmétologie	FOURRETOUT
rimmellisé	A	Inconnu	8530	1	8	12	4	1	Fm	0	1	0	0	2	0	1	0	1	0	10			0			
rincer	V	Latin	8531	92	163	8	3	3	TFm	0	0	1	0	9	1	2	0	6	0	6	63	7	0		technique	Liquide
rincé	A	Latin	8531	15	163	10	3	3	Fm	0	0	1	0	9	1	2	0	6	0	5			0			
rinceau	S	Latin	8531	27	163	9	3	3	Fm	0	0	1	0	9	1	2	0	6	0	7			0			
rinçage	S	Latin	8531	9	163	10	3	3	Fm	0	0	1	0	9	1	2	0	6	0	7			0			
rincée	A	Latin	8531	7	163	10	3	3	Fm	0	0	1	0	9	1	2	0	6	0	6			0			
rincette	S	Latin	8531	3	163	11	3	3	Fm	0	0	1	0	9	1	2	0	6	0	8			0			
rinceur	S	Latin	8531	2	163	11	3	3	Fm	0	0	1	0	9	1	2	0	6	0	7			0			
rinçolette	S	Latin	8531	1	163	12	3	3	Fm	0	0	1	0	9	1	2	0	6	0	10			0			
rinçure	S	Latin	8531	7	163	10	3	3	Fm	0	0	1	0	9	1	2	0	6	0	7			0			
ring	S	Anglais	8532	32	32	9	3	0	TSfm	0	1	0	0	1	0	0	0	1	0	4	4	4	0		sports	Sport
ringard	S	Germain	8533	4	4	11	4	0	TSfm	0	0	0	0	1	0	0	0	1	0	7	7	7	-1	Populaire	spectacle	FOURRETOUT
ripaille	S	Germain	8534	35	38	9	3	1	TFm	0	0	1	0	3	1	0	0	2	0	8	27	9	1	Populaire	alimentation	Aliment
ripailler	V	Germain	8534	2	38	11	3	1	Fm	0	0	1	0	3	1	0	0	2	0	9			0			
ripailleur	S	Germain	8534	1	38	12	3	1	Fm	0	0	1	0	3	1	0	0	2	0	10			0			
ripe	S	Germain	8535	2	5	11	4	1	TFm	0	0	1	0	3	1	1	0	1	0	4	13	4.33	0		bâtiment	Faber
riper	V	Germain	8535	2	5	11	4	1	Fm	0	0	1	0	3	1	1	0	1	0	5			0			
ripé	A	Germain	8535	1	5	12	4	1	Fm	0	0	1	0	3	1	1	0	1	0	4			0			
ripolin	S	Patro	8536	16	25	10	4	1	TFm	0	1	1	0	3	1	1	0	1	0	7	24	8	0		peinture industrielle	Patro/Topo
ripoliné	A	Patro	8536	8	25	10	4	1	Fm	0	1	1	0	3	1	1	0	1	0	8			0			
ripoliner	V	Patro	8536	1	25	12	4	1	Fm	0	1	1	0	3	1	1	0	1	0	9			0			
ripopée	S	Latin	8537	2	2	11	4	0	TSfm	0	0	0	0	1	0	0	0	1	0	7	7	7	0			Aliment
riposte	S	Latin	8538	204	417	6	2	2	TFm	0	1	1	0	4	1	1	1	2	0	7	31	7.75	0		parole, parler	FOURRETOUT
riposter	V	Latin	8538	196	417	7	2	2	Fm	0	1	1	0	4	1	1	1	2	0	8			0			
riposté	A	Latin	8538	16	417	10	2	2	Fm	0	1	1	0	4	1	1	1	2	0	7			0			
riposteur	B	Latin	8538	1	417	12	2	2	Fm	0	1	1	0	4	1	1	1	2	0	9			0			
ripper	S	Anglais	8539	1	1	12	4	0	TSfm	0	1	0	0	1	0	0	0	1	0	6	6	6	0		travaux publics	Engin
ripuaire	A	Latin	8540	2	2	11	4	0	TSfm	0	1	0	0	1	0	1	0	0	0	8	8	8	0		histoire	Patro/Topo
riquiqui	A	Inconnu	8541	3	3	11	4	0	TSfm	0	0	0	0	1	0	1	0	0	0	8	8	8	0	Populaire	boisson	Corps
rire	V	Latin	8542	11650	27529	2	1	4	TFm	1	1	1	0	17	4	6	0	6	1	4	114	6.71	1		voix, bruit	Rire
rires	S	Latin	8542	1030	27529	4	1	4	Fm	1	1	1	0	17	4	6	0	6	1	5			0			
ri	A	Latin	8542	406	27529	6	1	4	Fm	1	1	1	0	17	4	6	0	6	1	2			0			
risée	S	Latin	8542	107	27529	7	1	4	Fm	1	1	1	0	17	4	6	0	6	1	5			0			
riser	V	Latin	8542	2	27529	11	1	4	Fm	1	1	1	0	17	4	6	0	6	1	5			0			
risette	S	Latin	8542	23	27529	9	1	4	Fm	1	1	1	0	17	4	6	0	6	1	7			0			
risibilité	S	Latin	8542	2	27529	11	1	4	Fm	1	1	1	0	17	4	6	0	6	1	10			0			
risible	A	Latin	8542	176	27529	7	1	4	Fm	1	1	1	0	17	4	6	0	6	1	7			0			
risiblement	D	Latin	8542	5	27529	11	1	4	Fm	1	1	1	0	17	4	6	0	6	1	11			0			
rieur	S	Latin	8542	404	27529	6	1	4	Fm	1	1	1	0	17	4	6	0	6	1	5			0			
ricassier	A	Latin	8542	1	27529	12	1	4	Fm	1	1	1	0	17	4	6	0	6	1	9			0			
ricasser	V	Latin	8542	1	27529	12	1	4	Fm	1	1	1	0	17	4	6	0	6	1	8			0			
sourire	V	Latin	8542	10637	27529	2	1	4	Fm	1	1	1	0	17	4	6	0	6	1	7			0			
